anime_id,title,title_english,title_synonyms,type,source,episodes,status,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,related,producer,licensor,studio,genre,duration_min,aired_from_year
31138,Overlord: Ple Ple Pleiades,,Overlord Specials,Special,Light novel,8,Finished Airing,"Sep 25, 2015 to Feb 24, 2016","{'from': '2015-09-25', 'to': '2016-02-24'}",3 min. per ep.,PG-13 - Teens 13 or older,7.05,21380,3381,1781,39944,48,,,"{'Parent story': [{'mal_id': 29803, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29803/Overlord', 'title': 'Overlord'}], 'Sequel': [{'mal_id': 33372, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33372/Overlord__Ple_Ple_Pleiades_OVA', 'title': 'Overlord: Ple Ple Pleiades (OVA)'}, {'mal_id': 37087, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37087/Overlord__Ple_Ple_Pleiades_2', 'title': 'Overlord: Ple Ple Pleiades 2'}], 'Other': [{'mal_id': 36497, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36497/Overlord__Ple_Ple_Pleiades_Theatrical_Version', 'title': 'Overlord: Ple Ple Pleiades Theatrical Version'}]}",,Funimation,Studio PuYUKAI,"Action, Comedy, Magic, Fantasy",3,2015
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Rainy Cocoa, Welcome to Rainy Color","Ameiro Cocoa: Rainy Color e Youkoso!, Ame-iro Cocoa 2",TV,Digital manga,12,Finished Airing,"Oct 4, 2015 to Dec 20, 2015","{'from': '2015-10-04', 'to': '2015-12-20'}",2 min. per ep.,PG - Children,4.87,3274,9135,4185,7371,4,Fall 2015,Sundays at 22:15 (JST),"{'Prequel': [{'mal_id': 28981, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28981/Ame-iro_Cocoa', 'title': 'Ame-iro Cocoa'}], 'Sequel': [{'mal_id': 33245, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33245/Ame-iro_Cocoa_in_Hawaii', 'title': 'Ame-iro Cocoa in Hawaii'}]}",DAX Production,Funimation,EMT²,"Slice of Life, Comedy",2,2015
31143,Onsen Yousei Hakone-chan,Hakone-chan,Hot Springs Fairy Hakone-Chan,TV,Web manga,13,Finished Airing,"Oct 4, 2015 to Dec 27, 2015","{'from': '2015-10-04', 'to': '2015-12-27'}",3 min. per ep.,PG-13 - Teens 13 or older,5.89,10729,7599,2525,22108,12,Fall 2015,Sundays at 20:55 (JST),"{'Adaptation': [{'mal_id': 90833, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90833/Onsen_Yousei_Hakone-chan', 'title': 'Onsen Yousei Hakone-chan'}]}",,,"Production Reed, Asahi Production","Comedy, Seinen, Slice of Life",3,2015
31147,Concrete Revolutio: Choujin Gensou,Concrete Revolutio,ConRevo,TV,Original,13,Finished Airing,"Oct 4, 2015 to Dec 27, 2015","{'from': '2015-10-04', 'to': '2015-12-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.8,17576,4306,1357,59961,172,Fall 2015,Sundays at 23:00 (JST),"{'Adaptation': [{'mal_id': 90963, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90963/Concrete_Revolutio__Choujin_Gensou', 'title': 'Concrete Revolutio: Choujin Gensou'}], 'Sequel': [{'mal_id': 32313, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32313/Concrete_Revolutio__Choujin_Gensou_-_The_Last_Song', 'title': 'Concrete Revolutio: Choujin Gensou - The Last Song'}]}","Bandai Visual, Lantis, Tokyo MX, Animatic, Hakuhodo DY Media Partners, Techno Sound, Anime Consortium Japan",Funimation,Bones,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",24,2015
31149,Persona 3 the Movie 4: Winter of Rebirth,,,Movie,Game,1,Finished Airing,23-Jan-16,"{'from': '2016-01-23', 'to': '2016-01-23'}",1 hr. 45 min.,R - 17+ (violence & profanity),8.13,10881,405,2224,27671,222,,,"{'Prequel': [{'mal_id': 24543, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24543/Persona_3_the_Movie_3__Falling_Down', 'title': 'Persona 3 the Movie 3: Falling Down'}], 'Other': [{'mal_id': 32735, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32735/Persona_3_the_Movie_Meets_“Walkman”', 'title': 'Persona 3 the Movie Meets “Walkman”'}]}","Aniplex, Atlus",,A-1 Pictures,"Action, Supernatural, Fantasy",105,2016
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",,The Instructor of Aerial Combat Wizard Candidates OVA,OVA,Light novel,1,Finished Airing,9-Mar-16,"{'from': '2016-03-09', 'to': '2016-03-09'}",23 min.,PG-13 - Teens 13 or older,6.48,5367,5684,3244,13485,13,,,"{'Adaptation': [{'mal_id': 76105, 'type': 'manga', 'url': 'https://myanimelist.net/manga/76105/Kuusen_Madoushi_Kouhosei_no_Kyoukan', 'title': 'Kuusen Madoushi Kouhosei no Kyoukan'}], 'Prequel': [{'mal_id': 25283, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan', 'title': 'Kuusen Madoushi Kouhosei no Kyoukan'}]}",,Funimation,Diomedea,"Action, Drama, Magic, Fantasy, School",23,2016
31157,ClassicaLoid,ClassicaLoid,,TV,Original,25,Finished Airing,"Oct 8, 2016 to Apr 1, 2017","{'from': '2016-10-08', 'to': '2017-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,6.48,3305,5671,2791,18247,57,Fall 2016,Saturdays at 17:30 (JST),"{'Sequel': [{'mal_id': 35334, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35334/ClassicaLoid_2nd_Season', 'title': 'ClassicaLoid 2nd Season'}]}","NHK, Bandai Namco Pictures",Sentai Filmworks,Sunrise,"Music, Comedy",24,2016
31163,Dimension W,Dimension W,,TV,Manga,12,Finished Airing,"Jan 10, 2016 to Mar 27, 2016","{'from': '2016-01-10', 'to': '2016-03-27'}",24 min. per ep.,R - 17+ (violence & profanity),7.31,87063,2379,428,182512,618,Winter 2016,Sundays at 22:30 (JST),"{'Adaptation': [{'mal_id': 42279, 'type': 'manga', 'url': 'https://myanimelist.net/manga/42279/Dimension_W', 'title': 'Dimension W'}], 'Side story': [{'mal_id': 32410, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32410/Dimension_W__W_no_Tobira_Online', 'title': 'Dimension W: W no Tobira Online'}], 'Other': [{'mal_id': 33069, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33069/Dimension_W_Special', 'title': 'Dimension W Special'}]}","Bandai Visual, Square Enix, Lantis, Tokyo MX, Good Smile Company, Q-Tec, I Will",Funimation,"Orange, Studio 3Hz","Action, Sci-Fi, Seinen",24,2016
31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Pokemon: Hoopa, The Mischief of Pokemon","Pokemon XY: The Minidjinni of the Word ""Appear!"" - Fuupa",OVA,Game,1,Finished Airing,19-Jun-15,"{'from': '2015-06-19', 'to': '2015-06-19'}",14 min.,PG - Children,6.39,1287,6045,6070,2868,0,,,"{'Sequel': [{'mal_id': 25805, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25805/Pokemon_the_Movie_XY__Ring_no_Choumajin_Hoopa', 'title': 'Pokemon the Movie XY: Ring no Choumajin Hoopa'}]}",,The Pokemon Company International,OLM,"Action, Fantasy, Kids",14,2015
31173,Akagami no Shirayuki-hime 2nd Season,Snow White with the Red Hair 2,Akagami no Shirayukihime 2nd Season,TV,Manga,12,Finished Airing,"Jan 12, 2016 to Mar 29, 2016","{'from': '2016-01-12', 'to': '2016-03-29'}",24 min. per ep.,PG-13 - Teens 13 or older,8.13,73814,391,602,138158,1001,Winter 2016,Tuesdays at 00:00 (JST),"{'Adaptation': [{'mal_id': 4571, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4571/Akagami_no_Shirayuki-hime', 'title': 'Akagami no Shirayuki-hime'}], 'Prequel': [{'mal_id': 30123, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime', 'title': 'Akagami no Shirayuki-hime'}], 'Side story': [{'mal_id': 31483, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page', 'title': 'Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page'}]}","Hakusensha, Warner Bros., KlockWorx, Showgate",Funimation,Bones,"Drama, Romance, Fantasy, Shoujo",24,2016
31174,Osomatsu-san,Mr. Osomatsu,,TV,Manga,25,Finished Airing,"Oct 6, 2015 to Mar 29, 2016","{'from': '2015-10-06', 'to': '2016-03-29'}",23 min. per ep.,R - 17+ (violence & profanity),8.18,34618,337,887,97956,3161,Fall 2015,Tuesdays at 01:35 (JST),"{'Adaptation': [{'mal_id': 95212, 'type': 'manga', 'url': 'https://myanimelist.net/manga/95212/Osomatsu-san', 'title': 'Osomatsu-san'}], 'Prequel': [{'mal_id': 9883, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9883/Osomatsu-kun_1988', 'title': 'Osomatsu-kun (1988)'}], 'Side story': [{'mal_id': 32026, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32026/Osomatsu-san_Special', 'title': 'Osomatsu-san Special'}, {'mal_id': 32383, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32383/Osomatsu-san_Short_Film_Series', 'title': 'Osomatsu-san Short Film Series'}], 'Other': [{'mal_id': 33903, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33903/All-Free_kono_Natsu_Ichioshi_Monogatari_Campaign_Kokuchi_Douga', 'title': 'All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga'}, {'mal_id': 34238, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34238/Osomatsu-san__Ouma_de_Kobanashi', 'title': 'Osomatsu-san: Ouma de Kobanashi'}, {'mal_id': 34239, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34239/Mutsugo_to_Ouma_no_Monogatari', 'title': 'Mutsugo to Ouma no Monogatari'}, {'mal_id': 35019, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35019/Osomatsu-san_Short_Episode', 'title': 'Osomatsu-san Short Episode'}, {'mal_id': 36664, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36664/Matsumotokiyoshi_x_Osomatsu-san', 'title': 'Matsumotokiyoshi x Osomatsu-san'}, {'mal_id': 36714, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36714/Hashire_Osomatsu-san', 'title': 'Hashire! Osomatsu-san'}], 'Summary': [{'mal_id': 35018, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35018/Osomatsu-san_Movie', 'title': 'Osomatsu-san Movie'}], 'Sequel': [{'mal_id': 35067, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35067/Osomatsu-san_2nd_Season', 'title': 'Osomatsu-san 2nd Season'}]}","TV Tokyo, Dentsu, Rakuonsha, Avex Pictures, Daiichi Shokai CO., LTD, Fujio Production",Viz Media,Studio Pierrot,"Comedy, Parody",23,2015
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,Uta no Prince Sama Legend Star,"Uta no☆Prince-sama♪ Maji Love Fourth Season, UtaPri 4",TV,Visual novel,13,Finished Airing,"Oct 2, 2016 to Dec 25, 2016","{'from': '2016-10-02', 'to': '2016-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.35,6260,2261,2565,21529,170,Fall 2016,Sundays at 01:00 (JST),"{'Prequel': [{'mal_id': 21439, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21439/Uta_no☆Prince-sama♪_Maji_Love_Revolutions', 'title': 'Uta no☆Prince-sama♪ Maji Love Revolutions'}], 'Sequel': [{'mal_id': 35645, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35645/Uta_no☆Prince-sama♪_Maji_Love_Kingdom_Movie', 'title': 'Uta no☆Prince-sama♪ Maji Love Kingdom Movie'}], 'Other': [{'mal_id': 36684, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36684/Shining☆Romance', 'title': 'Shining☆Romance'}, {'mal_id': 36685, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36685/Force_Live', 'title': 'Force Live'}]}","Broccoli, Movic, MAGES., Hakuhodo DY Music &amp; Pictures, King Records",Sentai Filmworks,A-1 Pictures,"Harem, Music, Comedy, Romance, Shoujo",24,2016
31181,Owarimonogatari,Owarimonogatari,End Story,TV,Light novel,12,Finished Airing,"Oct 4, 2015 to Dec 20, 2015","{'from': '2015-10-04', 'to': '2015-12-20'}",26 min. per ep.,R - 17+ (violence & profanity),8.44,89141,144,393,192246,1178,Fall 2015,Sundays at 00:00 (JST),"{'Adaptation': [{'mal_id': 44227, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44227/Monogatari_Series__Final_Season', 'title': 'Monogatari Series: Final Season'}], 'Prequel': [{'mal_id': 28025, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28025/Tsukimonogatari', 'title': 'Tsukimonogatari'}], 'Sequel': [{'mal_id': 35247, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35247/Owarimonogatari_2nd_Season', 'title': 'Owarimonogatari 2nd Season'}]}",Aniplex,Aniplex of America,Shaft,"Mystery, Comedy, Supernatural, Vampire",26,2015
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,Cardfight!! Vanguard G GIRS Crisis,,TV,Original,26,Finished Airing,"Oct 11, 2015 to Apr 10, 2016","{'from': '2015-10-11', 'to': '2016-04-10'}",24 min. per ep.,PG-13 - Teens 13 or older,6.94,1907,3766,4934,4835,13,Fall 2015,Sundays at 10:00 (JST),"{'Prequel': [{'mal_id': 27815, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27815/Cardfight_Vanguard_G', 'title': 'Cardfight!! Vanguard G'}], 'Sequel': [{'mal_id': 32802, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32802/Cardfight_Vanguard_G__Stride_Gate-hen', 'title': 'Cardfight!! Vanguard G: Stride Gate-hen'}]}","TV Tokyo, Dentsu, Sotsu, Bushiroad",,TMS Entertainment,"Action, Game, Shounen",24,2015
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,Doraemon the Movie: Nobita and the Birth of Japan 2016,,Movie,Manga,1,Finished Airing,5-Mar-16,"{'from': '2016-03-05', 'to': '2016-03-05'}",1 hr. 44 min.,PG - Children,7.41,348,1968,8479,894,1,,,"{'Alternative version': [{'mal_id': 2666, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2666/Doraemon_Movie_10__Nobita_no_Nippon_Tanjou', 'title': 'Doraemon Movie 10: Nobita no Nippon Tanjou'}], 'Parent story': [{'mal_id': 8687, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8687/Doraemon_2005', 'title': 'Doraemon (2005)'}]}","TV Asahi, Toho, Fujiko F. Fujio Pro",,Shin-Ei Animation,"Adventure, Comedy, Kids, Fantasy, Shounen",104,2016
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,,,Movie,Manga,1,Finished Airing,23-Dec-15,"{'from': '2015-12-23', 'to': '2015-12-23'}",1 hr. 34 min.,G - All Ages,6.47,76,5709,10148,355,0,,,"{'Parent story': [{'mal_id': 6149, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995', 'title': 'Chibi Maruko-chan (1995)'}]}",,,Nippon Animation,"Slice of Life, Comedy, Kids, School",94,2015
31221,Tantei Team KZ Jiken Note,,,TV,Novel,16,Finished Airing,"Oct 7, 2015 to Jan 27, 2016","{'from': '2015-10-07', 'to': '2016-01-27'}",9 min. per ep.,PG - Children,6.26,4188,6559,3530,11039,17,Fall 2015,Wednesdays at 18:45 (JST),"{'Adaptation': [{'mal_id': 93536, 'type': 'manga', 'url': 'https://myanimelist.net/manga/93536/Tantei_Team_KZ_Jiken_Note', 'title': 'Tantei Team KZ Jiken Note'}]}",,,Signal. MD,"Mystery, School",9,2015
31223,Phantasy Star Online 2 The Animation,,PSO2 The Animation,TV,Game,12,Finished Airing,"Jan 8, 2016 to Apr 1, 2016","{'from': '2016-01-08', 'to': '2016-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,6.46,17818,5770,1685,43504,88,Winter 2016,Fridays at 01:46 (JST),[],"TBS, Sega",Sentai Filmworks,Telecom Animation Film,"Action, Game, Sci-Fi, School",24,2016
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,,"Kindaichi Shounen no Jikenbo R 2, Kindaichi Case Files Returns, Kindaichi Case Files R 2, The File of Young Kindaichi Returns 2nd Season",TV,Manga,22,Finished Airing,"Oct 3, 2015 to Mar 26, 2016","{'from': '2015-10-03', 'to': '2016-03-26'}",24 min. per ep.,R - 17+ (violence & profanity),7.79,2201,900,4696,5521,28,Fall 2015,Saturdays at 17:30 (JST),"{'Adaptation': [{'mal_id': 17111, 'type': 'manga', 'url': 'https://myanimelist.net/manga/17111/Kindaichi_Shounen_no_Jikenbo_-_Short_File_Series', 'title': 'Kindaichi Shounen no Jikenbo - Short File Series'}, {'mal_id': 17149, 'type': 'manga', 'url': 'https://myanimelist.net/manga/17149/Kindaichi_Shounen_no_Jikenbo_-_Case_Series', 'title': 'Kindaichi Shounen no Jikenbo - Case Series'}, {'mal_id': 21307, 'type': 'manga', 'url': 'https://myanimelist.net/manga/21307/Kindaichi_Shounen_no_Jikenbo_-_Shin_Series', 'title': 'Kindaichi Shounen no Jikenbo - Shin Series'}, {'mal_id': 69503, 'type': 'manga', 'url': 'https://myanimelist.net/manga/69503/Kindaichi_Shounen_no_Jikenbo_Returns', 'title': 'Kindaichi Shounen no Jikenbo Returns'}, {'mal_id': 90585, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90585/Kindaichi_Shounen_no_Jikenbo__20th_Shuunen_Kinen_Series', 'title': 'Kindaichi Shounen no Jikenbo: 20th Shuunen Kinen Series'}], 'Prequel': [{'mal_id': 22817, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22817/Kindaichi_Shounen_no_Jikenbo_Returns', 'title': 'Kindaichi Shounen no Jikenbo Returns'}], 'Side story': [{'mal_id': 32376, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32376/Kindaichi_Shounen_no_Jikenbo_Returns_2nd_Season__Akechi_Keibu_no_Jikenbo', 'title': 'Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo'}]}",Yomiuri Telecasting,,Toei Animation,"Mystery, Shounen",24,2015
31229,Servamp,SERVAMP,,TV,Manga,12,Finished Airing,"Jul 5, 2016 to Sep 20, 2016","{'from': '2016-07-05', 'to': '2016-09-20'}",24 min. per ep.,R - 17+ (violence & profanity),7.11,44740,3187,719,119654,815,Summer 2016,Tuesdays at 23:00 (JST),"{'Adaptation': [{'mal_id': 29887, 'type': 'manga', 'url': 'https://myanimelist.net/manga/29887/Servamp', 'title': 'Servamp'}], 'Side story': [{'mal_id': 33994, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33994/Servamp_Specials', 'title': 'Servamp Specials'}, {'mal_id': 34796, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34796/Servamp__Hai_ni_Mamireta_Shoukei_-_All_the_worlds_a_stage', 'title': 'Servamp: Hai ni Mamireta Shoukei - All the world&#039;s a stage'}, {'mal_id': 36803, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36803/Servamp_Movie__Alice_in_the_Garden', 'title': 'Servamp Movie: Alice in the Garden'}]}","Frontier Works, Lantis, Kadokawa Shoten, AT-X, Sony Music Communications, Hakuhodo DY Music &amp; Pictures, Yomiuri TV Enterprise, Adores, Heroz",Funimation,"Brain&#039;s Base, Platinum Vision","Action, Comedy, Drama, Josei, Supernatural, Vampire",24,2016
31231,Pokemon the Movie XY&Z: Volcanion to Karakuri no Magearna,Pokemon the Movie: Volcanion and the Mechanical Marvel,Pokemon Movie 19,Movie,Game,1,Finished Airing,16-Jul-16,"{'from': '2016-07-16', 'to': '2016-07-16'}",1 hr. 29 min.,PG - Children,7.01,3747,3538,3975,8311,5,,,"{'Adaptation': [{'mal_id': 105016, 'type': 'manga', 'url': 'https://myanimelist.net/manga/105016/Pokemon_the_Movie_XY_Z__Volcanion_to_Karakuri_no_Magiana', 'title': 'Pokemon the Movie XY&Z: Volcanion to Karakuri no Magiana'}], 'Parent story': [{'mal_id': 31592, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31592/Pokemon_XY_Z', 'title': 'Pokemon XY&Z'}]}",,The Pokemon Company International,OLM,"Adventure, Fantasy, Kids",89,2016
31233,Lu Shidai,,"Age of League, Lu&#039;s Time",ONA,Game,14,Finished Airing,"Oct 11, 2013 to Sep 13, 2014","{'from': '2013-10-11', 'to': '2014-09-13'}",10 min. per ep.,PG-13 - Teens 13 or older,6.81,878,4279,5663,3432,21,,,"{'Sequel': [{'mal_id': 32543, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32543/Lu_Shidai_2nd_Season', 'title': 'Lu Shidai 2nd Season'}]}","Penta Show Studios, Colored-Pencil Animation Design",,Haoliners Animation League,"Action, Game, Adventure, Comedy, Parody",10,2013
31234,Himouto! Umaru-chanS,Himouto! Umaru-chanS,"My Two-Faced Little Sister S, Himouto Umaruchan S, Himouto! Umaru-chan S",Special,Manga,12,Finished Airing,"Sep 16, 2015 to Feb 17, 2016","{'from': '2015-09-16', 'to': '2016-02-17'}",2 min. per ep.,PG-13 - Teens 13 or older,6.98,13467,3639,2118,29805,61,,,"{'Adaptation': [{'mal_id': 89408, 'type': 'manga', 'url': 'https://myanimelist.net/manga/89408/Himouto_Umaru-chanS', 'title': 'Himouto! Umaru-chan&#039;S'}], 'Parent story': [{'mal_id': 28825, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28825/Himouto_Umaru-chan', 'title': 'Himouto! Umaru-chan'}]}",,Sentai Filmworks,Doga Kobo,"Comedy, Seinen, Slice of Life",2,2015
31237,Ganbare-bu Next!,,Gan Volley-bu Next!,TV,Original,6,Finished Airing,"Jun 8, 2015 to Jul 13, 2015","{'from': '2015-06-08', 'to': '2015-07-13'}",2 min. per ep.,G - All Ages,4.87,15,10183,12488,123,0,Summer 2015,Mondays at 00:45 (JST),[],Fuji TV,,Doga Kobo,"Comedy, Sports",2,2015
31240,Re:Zero kara Hajimeru Isekai Seikatsu,Re:ZERO -Starting Life in Another World-,"Re: Life in a different world from zero, ReZero",TV,Light novel,25,Finished Airing,"Apr 4, 2016 to Sep 19, 2016","{'from': '2016-04-04', 'to': '2016-09-19'}",25 min. per ep.,R - 17+ (violence & profanity),8.43,438250,153,36,720575,27120,Spring 2016,Mondays at 01:05 (JST),"{'Adaptation': [{'mal_id': 74697, 'type': 'manga', 'url': 'https://myanimelist.net/manga/74697/Re_Zero_kara_Hajimeru_Isekai_Seikatsu', 'title': 'Re:Zero kara Hajimeru Isekai Seikatsu'}], 'Spin-off': [{'mal_id': 33142, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33142/Re_Zero_kara_Hajimeru_Break_Time', 'title': 'Re:Zero kara Hajimeru Break Time'}, {'mal_id': 33569, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33569/Re_Petit_kara_Hajimeru_Isekai_Seikatsu', 'title': 'Re:Petit kara Hajimeru Isekai Seikatsu'}], 'Side story': [{'mal_id': 36286, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36286/Re_Zero_kara_Hajimeru_Isekai_Seikatsu__Memory_Snow', 'title': 'Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow'}]}","TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, Magic Capsule, Memory-Tech, Hakuhodo DY Music &amp; Pictures",Funimation,White Fox,"Psychological, Drama, Thriller, Fantasy",25,2016
31244,Makura no Danshi: Sono Ato no Makura no Danshi,,"Makura no Danshi Special, Pillow Boys Special",Special,Original,1,Finished Airing,27-Nov-15,"{'from': '2015-11-27', 'to': '2015-11-27'}",Unknown,PG-13 - Teens 13 or older,5.08,313,8964,7022,1857,0,,,"{'Prequel': [{'mal_id': 30705, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30705/Makura_no_Danshi', 'title': 'Makura no Danshi'}]}","Earth Star Entertainment, Assez Finaud Fabric",,feel.,Slice of Life,0,2015
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I&#039;ve Always Liked You,"HoneyWorks: I&#039;ve Liked You Since Long Ago, I&#039;ve liked you for a long time.: Confession Committee, I&#039;ve had feelings for you since a long time ago.: Executive Confession Committee",Movie,Music,1,Finished Airing,23-Apr-16,"{'from': '2016-04-23', 'to': '2016-04-23'}",1 hr. 3 min.,PG-13 - Teens 13 or older,7.42,32559,1958,1115,74160,300,,,"{'Adaptation': [{'mal_id': 86655, 'type': 'manga', 'url': 'https://myanimelist.net/manga/86655/Kokuhaku_Yokou_Renshuu_Series', 'title': 'Kokuhaku Yokou Renshuu Series'}], 'Sequel': [{'mal_id': 33036, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33036/Suki_ni_Naru_Sono_Shunkan_wo__Kokuhaku_Jikkou_Iinkai', 'title': 'Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai'}], 'Other': [{'mal_id': 36220, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36220/Itsudatte_Bokura_no_Koi_wa_10_cm_Datta', 'title': 'Itsudatte Bokura no Koi wa 10 cm Datta.'}], 'Side story': [{'mal_id': 36305, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36305/Zutto_Mae_kara_Suki_deshita__Kokuhaku_Jikkou_Iinkai_-_Kinyoubi_no_Ohayou', 'title': 'Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou'}]}","Aniplex, Dentsu, Kadokawa Shoten, Movic, Fuji TV, Milestone Music Publishing, Lawson, Music Ray&#039;n",Aniplex of America,Qualia Animation,"Romance, School",63,2016
